URL	Center	Sides Open	Side 1	Side 2	Side 3	Side 4	Side 5	Side 6	Used on Map	has match	
https://drive.google.com/open?id=1hgrUS6LXVfwCDA4DzzWCO9hswskmSMXz	HEX	1,3	DBHHTSP	BPBPDTT	HHHHHTT	CCDHPHS	THHSSHD	CSDPTBD			
https://drive.google.com/open?id=1GNgsOJnEK_2rJ5KArFMpoNRzqiw3YqqX	BLANK	2,5	PPBHPHB	HPBCHPD	PCSTTBS	HCBSDHS	HDCHHHT	CHBBBDC			
https://drive.google.com/open?id=1Lh3rqL2prn3fWG61K1NOgwAyy0OzpPkG	BLANK	1,3,4	CHBHPCB	HPSPTBH	DBBBCCP	SPSTCCB	TBTSSHB	DCHTHPS			
https://drive.google.com/open?id=1pOdWvLmYnH6hlS7AZrqVwf7Tp_riSaNz	BLANK	2,4,6	TSHTCCT	BSPHSDP	TPTTSCH	SHDPPCH	HHCSDSS	HHBTDDP			
https://drive.google.com/open?id=10XxgVqUzSmwvvFDGrtxe0cjTDJ_nwPem	SNAKE	3,5,6	SCDCTCP	THCTSDT	CBDBBHC	DPBCSPS	BBSHCHD	DSDSDBD			
https://drive.google.com/open?id=1Ayi-hxyzK38iC5Jy3wRY9FW1fz9i6AAV	BLANK	1,3,5	TDPTTDD	PHSPBHD	BDDDTPS	DBSSCPD	HPDBBCS	CTCBCDP			
https://drive.google.com/open?id=1vMlclwrsNyDQPvY83vdsUpynsk1vAO-l	Blank	1,3,4	SBHDDPD	PSSSHSB	THPBTCD	DSDSBPS	TCHCPSC	SPBHHSP	YES		
https://drive.google.com/open?id=1HSiLzO0irxgZVRtUZ1r8VZPiaZXeqPfr	Blank	2	PSTPSPS	PSHCPHP	DTPHCCB	CDBPTTT	HTBBDTS	SBBPHCH			
https://drive.google.com/open?id=1Mxv1F8yxAp0awvq6mx75FvTHVhL3zIJ3	Blank	1,2,5	HCBSHTB	DCTSTCH	SCTDSHS	SHSCCDP	DCCTPBD	CCHPDDT			
https://drive.google.com/open?id=1o-X7GrNDN6oIXWnSXOksE5bjbwkvTGyX	Blank	2,6	SHCTHBS	TCHBDTH	BSHSTPB	HBTBTBS	DBBDCHH	CCHSPPS			
https://drive.google.com/open?id=1tY2pT-jTXNx2HxuIIUj67LMlDtm4GN6E	BLANK	2,3,5	DPHTHPH	SHDCCTP	SCDPPPS	CCCDSSD	DBBBHPP	SBPSPST			
https://drive.google.com/open?id=10EOgGt9g3mvoyApSSlY0_m8MwBTmEI2V	BLANK	3,6	CHTSHBB	DTPCDCH	HBDPCHB	HDTDTDP	SSHCSTP	CSPDTSD			
https://drive.google.com/open?id=1tUrjpg2j1TNkHM_HynFPg8ysPyYc3RFZ	PLUS	1,2,3,5,6	SDHCPCD	HDPPCTC	CPDSPHT	TPSSTCP	CPHBSCD	HCPPDSB			
https://drive.google.com/open?id=10QX7uWtWPax941SgN4td1cZEXPovWaq3	BLANK	2,6	PHDCPHP	STHTPDS	TPDCCDT	BBSDDCP	DBCPTDD	BDPDTDS			
https://drive.google.com/open?id=11KDbBl8QO7HU9AxVeXkLkpzOzOWAVTUv	HEX	3,5,6	TCCHCTS	CPPDDSC	THDHBHB	PTDHCSH	PBSBTTS	BHDHHTP			
https://drive.google.com/open?id=1QJ62ilA0r9cWF8knxLWZcYQ7vILhhiZh	DIAMOND	4,6	CHTPBCB	DBHCPTT	DSTTHBT	SPBSDBP	TDDDTDH	SBTDBPT			
https://drive.google.com/open?id=1G2CzPre1aMOC2GGZd6uk8uyBPz8sAGSf	BLANK	2	CSCPCHC	DPDTDTH	SDDSPHC	CSSHHDD	CBPDHPD	TPDBSTB			
https://drive.google.com/open?id=1NNGQSuTD1nEe4rCesSiI6M3Ib2kZSzUv	BLANK	2,3,5,6	SSHDCSB	DSCTPDS	PCPHPPT	STHCSCT	TDTPCBC	TSSTDBH	YES		
https://drive.google.com/open?id=1qRJvw8qAv2ZZqhW_FY1TPkXsFnXgTKlA	CLOVER	1,3,4	BBHHSPB	TCSCHDC	HDSPDHB	DDHCHDP	SBSPHCB	CPDSSBD			
https://drive.google.com/open?id=10PwM0JFPdSxCQvAN5_jZQnn_23KR2OTX	BLANK	5,6	DSCBTCT	SBCTDHP	SSHDTTB	CSTCHDT	DBHTCHP	DDSSSSH			
https://drive.google.com/open?id=1H5R_2sT9LNNkHMQW5cuBkD_GrgFbNKiU	BLANK	4,5,6	PDSBDDT	BBDCSSS	STDDDBB	BSSHBPD	PCDHHTT	BSBSPCT			
https://drive.google.com/open?id=1dlAkTYSbrJPsPrm05V_6qLqMXFyrFIav	DIAMOND	6	TSHCBCT	DHBBTSB	HSPDTHS	PSHTTHD	BCPSDHP	DTCHCDT			
https://drive.google.com/open?id=1DGQK4pzSXTvjbP2MX4v6c0YxlW6fz-KI	BLANK	1	PBBSDTC	PSTTHSP	BBDPPBH	PBTDTTT	PSDBTPS	DDSDPPT			
https://drive.google.com/open?id=1MNhZzdhGdqLAdn38uzGehEH-M7i4Eg6Z	BLANK	1,2,5	TSPPSHS	HTBHDSP	BTCHDTH	BDDBPPH	PHCBDTH	BSPDPSH			
https://cdn.discordapp.com/attachments/510099497766879232/667282061454868491/hunter_1.png	blank	2,3,5	THCSTBD	SPBCPDD	PSSTSCC	DHTPSPS	TSHDDPP	HPSPTHC			
https://cdn.discordapp.com/attachments/510099497766879232/667282064370040842/hunter_2.png	blank	2,4,5	BHSSPPC	HPHHHPH	SCSBBPD	PSCCBDC	DCSHPCP	HSBCBHB			
https://cdn.discordapp.com/attachments/510099497766879232/667282065233805330/titan_1.png	blank	3,6	STSTBPP	HCSCBCS	DPHSDTC	HBBTSHS	BPHDTDC	DHDBTCT			
https://cdn.discordapp.com/attachments/160771037628203008/667286566242091019/SPOILER_unknown.png	Blank	2,5	DDCCHTT	STDTHPS	PHHCPHB	STHBTST	PHSCSPC	DSPSPSS			
https://media.discordapp.net/attachments/666873697763590144/667257785796395008/tiger_release_final_20200115_232359.png?width=724&height=408	Diamond	2,5,6	CCDDHPD	DBCDSDP	BCSBBHH	BDPSDCH	PPBDHPT	HHTDBDH			
https://cdn.discordapp.com/attachments/666873697763590144/666959914832363520/Warlock_Reveal_2_No_HUD.png	Blank	3,5,6	CDTHPPH	SHHTDBS	DDTCCPH	BSTBSPC	SBHBDBC	DHTSDTS			
https://imgur.com/aiRk3TD	Blank	4	THTHPSP	STBCHTS	SCPDHBH	PDTCBHC	DDBHPSH	PCBBBTP			
https://imgur.com/B1x3FNY	Blank	2,4	HDBCTTT	DPPSPSS	PSPBTDC	BHDCDSB	CDPTTCT	CDPTTCT			
https://drive.google.com/file/d/114KSCba3MZuBBh7s6ChTq9s0d5bfAlkp/view	Blank	2,5	BHSCHDS	PPDHSDP	CCDBHCP	HTBPTCP	STBTHBB	CHDSTDS			
											
											
											
											
https://drive.google.com/open?id=1uzRf78S7jNYSTW-AjFUauCJ6DuXVtFm0	Blank	2,3,4,6	HCBTTPT	PPPSBSC	CPHSDPP	TPTCTBP	CPDDSTC	DBCHTDC			
https://drive.google.com/open?id=160VDL5k86_jy2Z5PHS0d9N1-AJ-T9sVe	Blank	1,2,4	CPPCPCC	SHDPHHB	SPSCPSB	HBHHTSS	HDDSPCH	CDBTCTP			
https://drive.google.com/open?id=16fHyGmnjrc_2t4N7c2g8DJDveLV2QZZy	Blank	5	BBBBBBB	BBBBBBB	SCHHCPT	PDBCHDD	HPHBPHS	BBBBBBB			
https://drive.google.com/open?id=1YN418ajNKKUUi-MIxzpmH_yD2xotkRh1	Blank	2,3,6	TSSCHPH	DTTHDPH	CTHTPCB	PTSBBTB	THSHDBD	CSHCCCB			
https://drive.google.com/open?id=1Wct-g9VnQqN7Wsq_IJ9w1Tj7DG_ziJ6W	Blank	2,3,5,6	SPHTPCC	DSHHDDH	BHSCDHD	SDDBSDD	CBTBBBT	HCHHPPC			
											
https://drive.google.com/open?id=1dKyxyISWKXGySax-I1eviKW7CcBgN_KF	Blank	2,3	DCCBPHS	DHPHHDH	PBPBDPH	BDPDSBB	SDBHTHP	DDCHHHB			
https://drive.google.com/open?id=1Qti-ECEOPct-nNxhhFcTFkNT6s5vvm8F	Blank	5	DBSSCPD	SBSPTDC	SHTCPHH	BBBBBBB	HTBDPHD	PDBCBSC	YES		
https://drive.google.com/open?id=1JdbdINnO94FzTP3Xwy10GPlB7KuMq80S	Blank	3,6	TDTCPCH	TPTBBSD	TSSDBPD	PBTHBTS	TDSSHTP	HSHSDDC			
https://drive.google.com/open?id=1p6-kdCHbTU9YU5mOwLHHdG_D5qyQsga5	Blank	3	DTPHHSD	HPBHPHD	CTDPBSP	STCPDTP	TDHTCHH	THSBCTD			
https://drive.google.com/open?id=1amFf3voC1qhOBUYgoqZQ3GNtop5XJqIO	Blank	2,4	HDDBDCH	TCTTCDH	TPHPTDH	BBHHPTC	BTSTHPB	BHDDBHT			
https://gyazo.com/4dc3bd808a279a43ecf38564067fa543	SNAKE	3,5	DSSSHHS	HPTHTSD	SBSCHBH	PSCDSDH	DSHBBHP	CPCSBHB			
https://drive.google.com/open?id=1D3_7deR4_4ZN23EpM3V9cFUHrbQDB25i	Plus	2,3	HCBTBDP	DDPPSCD	HDSDDDT	CTCSTCC	HCSCBCS	CSHBHTS			
											
https://cdn.discordapp.com/attachments/666873697763590144/666879122953338881/unknown.png	Plus	1,2,4	BPPPPHH	TSPCCBS	TBCCHBS	STDSSPT	BBHBPBD	PTCPPPH			
https://cdn.discordapp.com/attachments/666873697763590144/666891011095658508/unknown.png	Hexagon	2,5	DBCSSCP	DDSCHTP	HTCPDCS	SDPTCDC	TTDPHSD	BPHBBDC			
https://cdn.discordapp.com/attachments/666890596899749904/666890720954679318/3rd_personal.png	Blank	2,5	SDDSDTH	HTPSPCB	BCSCSPS	CSCDSHH	DBCSDBP	CBHCPPT			
https://drive.google.com/open?id=1JnVTVtbXrZ0_V6BG82BHmtuStHZzv5ho	Blank	3	BBBBBBB	BBBBBBB	HDPBHSB	HSCBDHC	DSPHHPS	BBBBBBB			
https://drive.google.com/open?id=1GyPShY9_DL71WziQ_iqRzL-IPZ4QCoYw	Blank	4	TTTPSSC	TDSBCCC	PTPTDPP	TCPSHCP	HBTCDDH	TCPSBCT			
https://drive.google.com/open?id=1dJ6Oyah9QnFPDtwplCjCfExMPuDD_el2	Blank	2, 4	CHDTCPB	SHHBDBC	DTPDTTD	DPBCCTS	SDPHSHB	DSBBPBC	YES		
											
											
https://cdn.discordapp.com/attachments/666872924967403550/667013975803953192/unknown.png	Blank	3,4,6	SCPCCHS	BDSTPBP	DDDCSTS	PDHDSSH	PHHPCPS	DPSHSCS			
https://i.imgur.com/s8IxjwS.jpg	Blank	3	PCHSDBP	DPHCTCD	BHBTBCC	TPPCTTH	CCCDPSC	DCBPBPB			
https://imgur.com/a/8W3eWPR	Blank	2,4	SDPTPDT	DCHDTPB	BBHTTPT	TBTHSPH	BBBBBBB	BBBBBBB			
https://gyazo.com/9fd66a7c353e76acbe379262a6afe1bc	BLANK	3,6	SDPTCDC	HTBHDPP	SPPPBHH	HDPPBSC	BCPDBPD	PBPPHTS			
https://drive.google.com/open?id=1hUXLkolHIZbg4m4HygdXdtsGv31s0e7p	BLANK	2,3	DHTSCHB	HPHTBSS	SDHDTDH	CHBHDPB	BHBCBDC	PHDPTDC			
https://drive.google.com/open?id=1FQQvFsaHsdv14wlmKjjOYhVx1rqRnBd1	BLANK	4,6	DBPSBPC	HDSTPBC	SDSCTBP	BDDHPSB	DCBPBPD	HTTHHTP			
https://drive.google.com/open?id=1mp3aka-erLgpAAl8vtyApPkfvBc4UUUh	BLANK	3	STPDDTP	DSHHSHH	SSCDPPS	PTHDTBD	TDTCDSD	THHBSPB			
https://drive.google.com/open?id=19QAuQiQ88Fzma-3DEaXDyKHTYY-ONKjY	BLANK	5	HCPHCPD	HBHBBCS	DTDTSCS	SBBDHBS	HBTHCCT	CCHDHHP			
https://drive.google.com/open?id=1FLMWVjJplgJiuwc80N3lc4TfDkf5Fk5R	BLANK	3	BPHBPPP	BSSCHTD	BSPSHHH	BDPTPTH	PPCSTCD	SDHTDBP			
https://drive.google.com/open?id=1jKScye-qUfnzWVNV3fKwuqefoLX5Isx7	DIAMOND	2,5	SBBPCHD	TSDPCSS	BCBSDSD	TCTPHTH	HPCPHHP	DDDCDPT			
https://drive.google.com/open?id=1vN572aQyC2IPpOEnDHK9Dsegu17fNif9	Blank	3	CSBPBDS	PSHSBPP	SPBCHPP	DCBTCTC	SHBTTDT	SDDTHPT			
https://drive.google.com/open?id=1hIYEyM7Y_I3JP7zvcFX5kNsVnusE_Gpr	Snake	2,6	PSSCPDS	TDTSSBD	SPCCCTS	SCPTHSC	SSHDCPD	SBCSTBT			
https://drive.google.com/open?id=1OLnqUf_MAH4DiBMO_-EYxWFRFMgXndTS	BLANK	1,4,5	CPPCSBD	BCPPSSH	TCTHDCC	TCTDCHC	HBCSCCT	HHBCCCC			
https://drive.google.com/open?id=1Uj07qUhzz5NRCnaQT79ms-Uer414lopQ	BLANK	2,6	PBBPPDP	HPHHHDD	BCHBBCS	SSPHBHS	PHPTSTB	PHSHSPB			
https://drive.google.com/open?id=1mSjXHKnDnaG0XWw5hiO6WSif2EKawTfz	BLANK	2,6	CPTPPBD	PTDPCPB	BBBBBBB	BBBBBBB	BBBBBBB	PDHSTPH			
https://drive.google.com/open?id=1GK3ghj0gRvmI6u1d7gerrhC_jcS9KMpr	Diamond	5	CCCBHBD	PPHPSBT	DBDBTTD	TCDCHCB	DTSCDTT	DHDSSDC			
https://drive.google.com/open?id=1dKvnNYC5oo4czXQjimjRC8SzIh8E71EZ	BLANK	1,4,5	PPBHHPS	PSPDPCD	HHSDBCT	SPBBHBD	TTCPDPC	PTBPPTD			
https://drive.google.com/open?id=1bsb40qLVqCvHuqos5gXol2dHJ-2zxeOa	SNAKE	1	BDBCTSC	PTCBTSC	CTPDPTD	PTSDHPP	CBSDHHB	CPPSBSC			
https://drive.google.com/open?id=1HAdnsSB0-gHlsQ0-XxJk--FhKRJPXICc	BLANK	5	SSCHCHS	TSDSSTB	PPSTPSP	HHBTCSP	PCCPSSD	BDSTSBC			
https://drive.google.com/open?id=1fvptH5uwvSFr0C8GHRJ3mY-MGKSQibsb	BLANK	1,4,5	HDTSPTB	DCPSHTD	STDTHPH	SCSSBCB	SSSCSCH	CHBCBDT			
https://drive.google.com/open?id=1-iubp2HZLITmarLYAL9g43_7thrgGMNP	BLANK	2,4	CBBHSHS	CHSDBCH	HSSTBBB	HTTCCPB	THBPDCD	BSPBHBH			
https://drive.google.com/open?id=1TE0lqROEL6d9adLuOcYm2UlLWFR0Terh	BLANK	1,5,6	CCSHDSH	HSPTBTH	PCTCBCB	HPHTHSD	HPPPTHP	BDHHHTS			
https://drive.google.com/open?id=1NDxTab964SpKrv_XrJNC373j3_BfMxef	BLANK	2	HHPHCHC	BDPDHDC	TPBPHBD	STSBBHS	PBBHTSB	BCSPPDC			
https://drive.google.com/open?id=1C_kUS56PgnizeMNijp_e2xXMXn6o1B48	PLUS	1	SDBSBPP	CSHPHSS	DTDTHDS	HCTTPHT	CCBHDDH	TPDSDBT			
https://drive.google.com/open?id=1WRJGmYio0RpZ8LxlxUIsqFOLkHma68-A	BLANK	2,4	CCHCHSD	BDDHTPD	CSSTTHC	TSDTTBD	PDTBHTP	CHHDTCP			
https://drive.google.com/open?id=1gMEoLfwNnHNygEsTAgMN871Opp09SuaT	BLANK	6	HSHCCHB	BBSSHBC	CSTBPHC	SBPDHBS	BBBBBBB	HTCBPHS			
https://drive.google.com/open?id=16rB6XuZRl31W6bDQElLNC6xI4Gewjtpv	BLANK	1,3	BSCCTBB	THTDPCS	BDSPCHD	BCTHDPS	BBBBBBB	BBBBBBB			
https://drive.google.com/open?id=1iYhN7oCDqY3Yjk63wMywzu8EpJHcIMnH	BLANK	5	DSDPHSH	SSDHPBD	SDBTSTP	TBHDHSS	DHSDBTD	DDBTHSC			
https://drive.google.com/open?id=17azG9wlhR4gO3PqQQpC2yHbvFParyOqW	BLANK	1,3,4	TCTSCCT	CHCDTDC	PTHCTDT	TSTBHBP	HDBPPCP	PTTPTSH			
https://drive.google.com/open?id=13Qf2slPSQUzfUgBY7tbQdLViFVfPmARH	BLANK	1	HTTBPTH	PDSSBSS	PDCBHDS	DHBBDTH	BHBSSDH	TCDBPHT			
https://drive.google.com/file/d/1XQX8oKeGH5LONPwhTiR3uIDfbfvfnpGM/view	Blank	3	BBBBBBB	CTPSBTT	SHCDSPT	BPCPHTD	BHTBDHD	CHBSCDT			
https://drive.google.com/open?id=1RvfUnjXMrpqK2HCp2jHCHqMEX12AOKgn	Blank	1,5	BPCDBCH	PSBSCSP	DPTPPCS	SBCTDSP	HBDPDCP	CBBBCST			
https://drive.google.com/open?id=1neS3Uhk1CG0VeD_GosKTSlJZbgxfHOCP	Blank	3,6	DBCBTSP	PDTTCCP	BTHPTPP	BBBBBBB	BHTCBCH	BCSHCBT			
https://drive.google.com/open?id=1HByrpZH81ILW-pO-mohvnofM9ZhxUwvR	Clover	1	DCTHHHS	HCBTDHP	PHPHSPC	BBSTDTT	HCPSCDB	PTBBBDT	YES		
https://drive.google.com/open?id=1G7H79czLUwTUHTJSeIyU0tTpuwzNbHQj	Blank	2,3,4,5,6	SBPCBTH	TSPBDTP	HHPDSST	DBCPPPS	THBTHTH	DPBBCST			
https://drive.google.com/open?id=1d48X29QIiQAhdP3uni4sBcEfoqqHrVOy	Blank	2,3	DPPCPCT	BHTHTHC	BPSPCTS	STCDTBD	DTBTBPH	PHHPPHD			
https://drive.google.com/open?id=1Xsgh_OykiKfH94-m9Uw_k9K554-zIwI-	Blank	2,3,4,5,6	THBTTSB	CBPSBDP	STCBTBD	PCDPPPS	CDPBDHC	DTHHTSS			
https://drive.google.com/open?id=1UT7yF-8exUCpZwUKzWTlpV-gUBGxDCrY	Blank	5	SHPTDPT	HBBBSPC	CSTCSBP	HSDTDHP	PHBBPTD	BTBPSTP			
https://drive.google.com/open?id=1pjZ9kFeG_6K7ERkSjBZERM2JbqMPZgM5	Blank	3	BPPTTPB	SPCPHTP	BCTDHSP	DCCDBCP	BPHSTSS	SHCBCTH			
https://drive.google.com/open?id=1I6fZyx8hmuyNN3Jt8eRVNvWHQ8LPCTPE	Blank	3	DDPTTBB	DPDPPCT	STHTPSP	PHDCTCT	PPPDBBD	HBPPSHH			
https://drive.google.com/open?id=1BCESm2AMRjm0uATP3zj-cBfeqpTAwkJs	Blank	1	BDSTBSH	TPDTSHT	CDTTDPB	HPHBDBB	BTDHSPT	DBPTTSD			
https://drive.google.com/open?id=1EaFazg-bLd96GLmU15wVewKlbwd2yAFV	Blank	1,4	DDBDPTS	HDBHSBD	TSHSDTD	CBSTSBP	STDHSHB	PDDHBTH			
https://drive.google.com/open?id=1gIe-Dxi-vtYRgFlE9ngHVh2z2keUioUn	Blank	1,4,6	SSBCPST	PTHBCDT	TBBHTSB	PCCBSBC	CCHDPTT	HDSDTTB			
https://drive.google.com/open?id=143cZgqrGZ7GxxcSq2xbCT6lZAko-6QeY	Blank	4,6	TBCSPCT	DBSBSTP	DHBDBPH	BBTTDTH	SHCTPPP	PPHSSHC			
https://gyazo.com/6bd60e219eebf7a5501e180c6fc30fe9	SNAKE	4,6	PTDHBCB	HHHTSBD	SHBDSSH	TDSTCDS	TBBSTTT	BDBBHTH			
https://gyazo.com/7700394bcda91d25e4178ae996193bab	BLANK	3,4,5,6	CPPBTPH	PDTBTCC	DDPBBBT	DDPBBHH	CPCTDDP	SCHBPPC			
https://gyazo.com/a016039d628a3860e0d484adde34b6da	Blank	2,3,5	DTTTCSB	HBHSDBS	TCTDSHP	SPBCDSH	TPHHCPP	HTTSSCH			
https://gyazo.com/32bd10930fffbd68226a5a51585d61a4	DIAMOND	1,5	BSCHCDS	PCCDDHD	HDTHHBH	SBDDSDS	HCHPDDB	BCHSDDS			
https://gyazo.com/6ca9d243db3c91060bd71c3a9846b3ba	BLANK	1,2,4,5,6	PBCHTSP	SHSBPPS	CBHTSPS	BCCPPPS	CBBBSHC	PBDSHCS			
https://gyazo.com/2a8ef9504ff4d4593b2bfa58b91585dd	BLANK	2,6	CHTCPTC	CDHSBCH	DCBPBPB	BDTPCBT	TPBBHHB	CBTTSDS			
https://gyazo.com/055852178f3d8a9d2cfbe289c96bc139	BLANK	1,3	CHDBDBH	CCBHDDH	CBSDDSP	CBCPDPT	BSPDTPC	TBSTCTC			
https://gyazo.com/a340dd914071f3928e0577d090b1a0a6	BLANK	5	PDSPBDH	PHCHDCC	DBCHDDH	PSPBCHH	DPDDHSP	PPSSSSC			
https://gyazo.com/3bc660e672d5ccdacf34af09e5c1399b	BLANK	1,6	PSDPDPT	DSSHSSP	SSPHDHB	TSHHTDH	CBBSCSS	DSCBTPT			
https://gyazo.com/771ff89e0270c33fdf31b4e454b79b35	SNAKE	3,5	TCCPCSD	HCDHPHB	HHDCSHT	SSPPHDB	BCPCHDT	TCDPPTC			
https://gyazo.com/9a8e08166f47d8ea65f27a1883b22b07	BLANK	3,4,6	TDHSCDT	BSSPDBH	DPHCSTD	BBHDHPD	SHPSHHC	PPTBTTP			
https://gyazo.com/8df09eb906621841bb770ff4287d66e5	BLANK	4,6	CDSDTSB	TBPTSTS	PBCHDBP	TTHHTHD	PDDHSTB	DTPHSBH			
https://gyazo.com/4c36fa567ed295f82171353c1821336a	BLANK	3,5	DPSTPHB	DDHHPBH	BDBBHPC	BSDDTDD	BDDCCST	BHDCBBS			
https://gyazo.com/0e27387ff19ec1731eb17102ce9a3166	BLANK	1,5,6	SCPTHSC	DBTSPCB	TPTSTHH	DDSSCCP	BTPTBCC	CDTSPCP			
https://gyazo.com/e44f198654aaac56ade009c80ee65813	BLANK	5,6	PDBTSCC	PCSHBHB	SCCHCPS	CHTSDSP	BPTBTTT	CPTSPHB			
https://gyazo.com/66ff965e8f85bedb0232d232a4797bf6	BLANK	1,6	SBHDCSS	BBDBCCC	BBBBBBB	BBBBBBB	BBBBBBB	PSTSCDS			
https://gyazo.com/bc0f66a00b22a7ec1230f7fc743805fc	BLANK 	4	BSBDPHD	DTCPDDP	TDHBHPS	BCHHCDP	DTCSBBS	HTSCDBS			
https://gyazo.com/23c138198174fec620ce5e9f86f28b9e	SNAKE	1,4	BHBSDSB	BBHBPHB	SCHBCSP	DTBBHHC	CCCDSBB	BCDDPPS			
https://gyazo.com/53eac1f9f5547fe64425297e388036ba	BLANK	5	DTHTPCC	TSPDCSS	HTCDHHP	DBCDSDH	SHCSDHB	BBSHBHP			
https://gyazo.com/11e07ad7a8ffa5f3652eb71ebafbc58b	BLANK	2,6	CBHBHST	PDDHPHB	SBPBHSS	DCPHTDT	TPSCSPP	TPTBTDH			
https://gyazo.com/8dad31fd6780b9e9e2f21c595bdc0089	BLANK	2,4,5	HCHHSHC	BPTBTTT	CCSSHBS	BCTBCBD	DPTTSDD	CPHBDBT			
https://gyazo.com/fecbb1ce7019496ec2ed970ea22ffc55	PLUS	1,4,6	HBSHPBD	BBBBBBB	BBBBBBB	PTBSCDD	SSPPBHP	CBPPBHH			
https://gyazo.com/a61f00d0b070e267e55a5f8d958afbd2	BLANK	2,5	BSPTSSS	CPBCDDH	PDBPTBS	PSPSSHB	CDCSCTS	CDTTDPB			
https://gyazo.com/22b0c4e991d945f757771c4fd262ffac	BLANK	3	SDPBCTH	HPPDDCC	BCBPBHH	HDCSCSP	BPTSPPS	DSPTPBD			
https://gyazo.com/77a26354a1668b11972c2e165c9dfa6a	BLANK	2,5,6	DCSDSDP	CCPPDBB	PHTTDHC	BBSPTPB	DHBTTHC	BTPSDSH			
https://gyazo.com/07c74c8f9fc80d9e36202c425223344b	BLANK	3,6	HCPTCSB	BDTSCCC	CHSDCTC	DTSBBBP	CBDBHDT	TCHSBSD			
https://gyazo.com/7e43039f08744fd38a7aefe1954b8d77	BLANK	2,5	CCHDCCB	PBHCDDH	CTPPDHP	SPDDDHB	BDPBSPT	DCCTDCT			
https://gyazo.com/b9265f0941051abe531853441f9e6eb0	BLANK	2,5	BDPPHHT	THTSCBH	BCHBDHC	SHBSBBT	DSPHPPC	BDSHBHT			
https://gyazo.com/95222a329c63c4aac3e78114b88939ed	BLANK	4,6	STCTCPS	CHCBPSS	SCDSDPH	HHPSDDS	PSHSBPP	HPHHDTB			
https://gyazo.com/b72a9227eb7884f0a31fbdf6bbf43a61	BLANK	3,6	BDCCTCD	PHDSTHB	DCCPTPB	DSTDSHH	DPHDHTS	DPBBBTC			
https://gyazo.com/aa0c63827655d42a8f933e91a9ecff63	BLANK	2,6	BBCDHHC	HTBDPHD	BBBBBBB	BBBBBBB	BBBBBBB	SDTPTPD	YES		
https://gyazo.com/78320da227a61fce428ee18d3d421889	BLANK	1,3	BSPBDHP	HHTDBPS	BCSPSDC	DCCCDHC	HTPBTBC	BDBCCBB			
https://gyazo.com/ae3de9f06da70dc0b5a8081effa0210c	BLANK	2,4,5	CHHTPSD	PBHHBDP	DBBBCTH	PTHBPPP	CHDBSTS	TTBSSSC			
https://gyazo.com/00b05a52afff05ec27ca5d564ed63fae	BLANK	5	TTDTSDP	THHTSSP	SSDDDBH	DCPPDCT	SHHSPPH	DBSCSTT			
https://gyazo.com/f99b79d9cc68169f71d185a695f69759	BLANK	3,5	THDBBDS	CPTSPDD	BCSTBCS	TTPPBBT	CHHBDSH	THHHDBT			
https://gyazo.com/51a408c11de7631ba39fa9dac1867564	BLANK	4	TDCHBHD	TCTBBTS	HBTPTPD	DTDTBHB	HCDTHBD	BSHSCCD			
https://gyazo.com/36010e830bd90db93d75fdbf561f6224	PLUS	3,6	SBPDPSC	BCSBTDT	HHBDPCC	PPHBCBT	SDHDSBD	THTBDCC			
https://gyazo.com/ba87aca61031cbd2323917f8e0dc9e67	CLOVER	1	CDBDCCC	PSBBTHH	DDHDDDH	BDDBTTD	PBBBHPS	SSHHHCB	YES		
https://gyazo.com/7eb80dd27593ab0e5b74b2bcc2216295	BLANK	2,4	DPTTCDD	BPHBTSB	SSCBHTP	CSCHHDC	DTPSSTB	HCHTSPP			
https://gyazo.com/ba3b539740d7894523153e7124872f57	BLANK	1,4	PPHDPPH	CHPDCDC	HPTDCHB	PBHTHBC	BSBTPSP	BHPSPTP			
https://gyazo.com/d5c4748fdca2f343230a89ce7b9b2fad	BLANK	2,5	CBTBSCT	SBCPDHC	CHBBBSH	TBCSTDC	CCPPDBB	PHSPSPS			
https://gyazo.com/0d66cfedc214cffb70b75bd4aa546a4f	BLANK	1,5	DBHSBPD	TSTSPDS	TSPDSSP	PDPPCTT	CDTBTST	PDTDSDP			
https://gyazo.com/a6af49a19d76b6d5f2bc9628b7962347	BLANK	3,5	BBBBBBB	BBBBBBB	TTPPBPD	SPPPSHS	HPDSPCT	BBBBBBB			
https://media.discordapp.net/attachments/666872924967403550/667138389400879123/PS_Messages_20200115_164851.jpg?width=1202&height=677	BLANK	3,4,5	SBPPSCT	HPCCSPD	TTDPHSD	PBPPHTS	PDBPHSB	CSSCTHP			
https://media.discordapp.net/attachments/666872924967403550/667139620160405524/tiger_release_final_20200115_174336.png?width=1202&height=677	BLANK	2,3,4,6	DSSBPCH	HHSHDPS	TPPHPCB	CHBHPCB	SPHDSBB	TTCBPSP			
https://media.discordapp.net/attachments/666872924967403550/667140734989631499/tiger_release_final_20200116_095555.png?width=1202&height=677	CLOVER	2,4	PHCSPBS	BSPSTBT	DSDCBPC	TBHCHDD	PPSBSTD	TTPHCBP			
https://media.discordapp.net/attachments/462862409061629954/667141143179558912/unknown.png?width=1202&height=677	BLANK	2,3,5,6	CTCBDCT	DHBHDDB	BSHBPSC	STSPBHT	CDHDSHP	BCTDHSP			
